SAMPN,INCOM,HHSIZ,HHEMP,HHSTU,HHLIC,DOW,HTRIPS,Mon,Tue,Wed,Thu,Fri,Sat,Sun,TotDist,center,suburb,exurb,rural,other,highinc,HHVEH,HHBIC,VEHNEW,OWN,CarBuy,snglhm,ownhm,MilesPr,TrpPrs
1339398,2,1,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,0,1,0,0
1339402,6,7,2,4,3,2,14,0,1,0,0,0,0,0,77.8648768327151,0,0,1,0,0,1,6,1,2,1,0,1,1,11.123553833245,2
1339470,7,3,2,0,3,4,33,0,0,0,1,0,0,0,91.0955758756593,0,0,1,0,0,1,3,2,1,1,1,1,1,30.3651919585531,11
1339723,4,2,0,0,2,7,4,0,0,0,0,0,0,1,49.825630070751,0,0,0,1,0,0,3,7,2,1,0,1,1,24.9128150353755,2
1339840,4,3,2,1,3,4,10,0,0,0,1,0,0,0,57.8180307667303,0,0,0,1,0,0,3,4,1,2,1,1,0,19.2726769222434,3.33333333333333
1339859,4,5,1,2,2,3,8,0,0,1,0,0,0,0,69.0962935597658,0,1,0,0,0,0,2,3,1,1,1,1,1,13.8192587119532,1.6
1339877,3,4,1,2,2,4,4,0,0,0,1,0,0,0,5.19682059619932,0,0,1,0,0,0,2,4,2,1,0,1,1,1.29920514904983,1
1339913,5,3,1,0,3,4,4,0,0,0,1,0,0,0,8.76217675520807,0,0,1,0,0,0,3,0,1,1,1,1,1,2.92072558506936,1.33333333333333
1339975,5,3,2,1,2,2,13,0,1,0,0,0,0,0,74.0468189836198,0,1,0,0,0,0,2,1,1,2,1,1,0,24.6822729945399,4.33333333333333
1340013,5,1,1,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0
1340041,6,4,2,2,2,3,13,0,0,1,0,0,0,0,167.270402144989,0,1,0,0,0,1,1,1,2,1,0,1,1,41.8176005362473,3.25
1340043,6,4,2,1,2,3,6,0,0,1,0,0,0,0,65.6483477425267,0,0,1,0,0,1,2,1,2,1,0,1,1,16.4120869356317,1.5
1340047,5,3,1,1,2,1,10,1,0,0,0,0,0,0,16.9765187087485,0,0,0,1,0,0,3,3,1,2,1,1,0,5.65883956958283,3.33333333333333
1340060,6,2,1,1,2,2,2,0,1,0,0,0,0,0,47.8009568524254,0,1,0,0,0,1,1,0,2,1,0,1,1,23.9004784262127,1
1340101,5,2,2,0,2,6,8,0,0,0,0,0,1,0,31.7637302853681,0,1,0,0,0,0,2,5,8,1,0,1,1,15.881865142684,4
1340135,10,4,1,2,3,1,19,1,0,0,0,0,0,0,124.450470960317,0,1,0,0,0,1,2,7,1,1,1,1,1,31.1126177400792,4.75
1340215,8,2,2,0,2,3,4,0,0,1,0,0,0,0,7.05370812171354,0,1,0,0,0,1,3,2,1,1,1,1,1,3.52685406085677,2
1340250,7,2,1,0,2,1,6,1,0,0,0,0,0,0,50.298441755749,0,1,0,0,0,1,2,0,1,1,1,1,1,25.1492208778745,3
1340336,2,5,2,3,2,3,18,0,0,1,0,0,0,0,26.8136338148143,1,0,0,0,0,0,1,4,1,2,1,0,0,5.36272676296287,3.6
1340360,5,2,1,0,2,4,4,0,0,0,1,0,0,0,44.1514019973351,1,0,0,0,0,0,2,0,2,1,0,1,1,22.0757009986676,2
1340373,7,4,1,2,2,6,8,0,0,0,0,0,1,0,47.5322090813343,1,0,0,0,0,1,2,1,1,1,1,1,1,11.8830522703336,2
1340453,4,3,2,1,2,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,4,2,1,0,1,1,0,0
1340472,6,4,2,2,2,3,13,0,0,1,0,0,0,0,87.8834068593543,1,0,0,0,0,1,2,2,1,1,1,1,1,21.9708517148386,3.25
1340572,6,2,1,0,2,4,22,0,0,0,1,0,0,0,33.2185688163612,1,0,0,0,0,1,2,3,1,1,1,1,1,16.6092844081806,11
1340588,2,3,1,0,2,2,13,0,1,0,0,0,0,0,154.741902040808,0,1,0,0,0,0,2,3,2,1,0,1,1,51.5806340136028,4.33333333333333
1340651,4,1,1,0,1,4,2,0,0,0,1,0,0,0,51.4797632483018,0,0,0,1,0,0,1,1,1,1,1,1,1,51.4797632483018,2
1340710,1,4,1,0,1,7,20,0,0,0,0,0,0,1,175.408855872269,0,0,1,0,0,0,1,0,2,2,0,1,0,43.8522139680673,5
1340736,1,1,0,0,0,3,2,0,0,1,0,0,0,0,19.2308387491514,0,1,0,0,0,0,0,0,2,1,0,1,1,19.2308387491514,2
1340747,3,2,2,0,2,4,6,0,0,0,1,0,0,0,29.4250506266188,1,0,0,0,0,0,2,0,2,2,0,0,0,14.7125253133094,3
1340759,7,5,1,3,2,4,11,0,0,0,1,0,0,0,17.8258200355597,1,0,0,0,0,1,2,4,2,1,0,0,1,3.56516400711193,2.2
1340845,4,3,1,1,2,3,12,0,0,1,0,0,0,0,33.9861208679475,1,0,0,0,0,0,2,0,2,2,0,0,0,11.3287069559825,4
1340899,2,3,1,3,1,5,18,0,0,0,0,1,0,0,51.4294565929274,1,0,0,0,0,0,1,0,1,2,1,0,0,17.1431521976425,6
1340932,5,1,1,0,1,7,5,0,0,0,0,0,0,1,30.0028147868492,1,0,0,0,0,0,1,0,1,1,1,1,1,30.0028147868492,5
1340936,8,2,1,0,2,5,15,0,0,0,0,1,0,0,136.884082604401,1,0,0,0,0,1,2,5,2,1,0,0,1,68.4420413022004,7.5
1340937,4,2,1,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,1,2,1,0,1,1,0,0
1340973,5,2,1,0,2,1,5,1,0,0,0,0,0,0,63.1771144412082,0,1,0,0,0,0,3,1,1,1,1,1,1,31.5885572206041,2.5
1340975,5,3,2,0,2,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,1,1,1,1,1,0,0
1341024,5,2,1,0,2,3,4,0,0,1,0,0,0,0,17.0260827023121,1,0,0,0,0,0,2,2,1,1,1,1,1,8.51304135115607,2
1341034,4,2,2,0,2,4,6,0,0,0,1,0,0,0,55.1531327636518,0,1,0,0,0,0,1,0,1,1,1,1,1,27.5765663818259,3
1341037,8,4,2,2,2,2,4,0,1,0,0,0,0,0,27.3380191501937,0,1,0,0,0,1,2,0,2,1,0,1,1,6.83450478754842,1
1341083,1,3,0,1,1,2,6,0,1,0,0,0,0,0,7.57755850369185,0,0,1,0,0,0,0,1,1,1,1,1,1,2.52585283456395,2
1341091,1,1,0,0,1,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0
1341186,99,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,1,0,0
1341204,7,4,1,2,2,2,24,0,1,0,0,0,0,0,123.233197910848,0,1,0,0,0,1,2,4,1,1,1,1,1,30.8082994777119,6
1341296,3,5,0,3,1,2,22,0,1,0,0,0,0,0,103.061973159482,0,1,0,0,0,0,1,2,1,1,1,1,1,20.6123946318964,4.4
1341342,3,3,1,1,1,3,10,0,0,1,0,0,0,0,47.2880367594876,1,0,0,0,0,0,1,1,1,2,1,1,0,15.7626789198292,3.33333333333333
1341343,6,4,1,1,2,4,8,0,0,0,1,0,0,0,141.35700631737,0,0,0,1,0,1,2,1,1,1,1,1,1,35.3392515793426,2
1341349,10,4,2,1,2,4,2,0,0,0,1,0,0,0,7.96916714258872,0,0,1,0,0,1,2,7,1,1,1,1,1,1.99229178564718,.5
1341363,2,2,1,0,1,4,4,0,0,0,1,0,0,0,4.41619746769864,1,0,0,0,0,0,1,0,2,2,0,0,0,2.20809873384932,2
1341392,3,3,1,3,1,2,10,0,1,0,0,0,0,0,56.737992385129,1,0,0,0,0,0,1,0,2,2,0,0,0,18.9126641283763,3.33333333333333
1341413,5,2,2,0,2,2,4,0,1,0,0,0,0,0,121.324610918537,0,0,0,1,0,0,2,0,1,1,1,1,1,60.6623054592684,2
1341487,6,3,2,2,2,5,12,0,0,0,0,1,0,0,36.7836188576063,0,1,0,0,0,1,2,2,1,1,1,1,1,12.2612062858688,4
1341678,1,3,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,1,0,0,0
1341700,4,5,2,3,4,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5,5,2,1,0,1,1,0,0
1341753,10,3,2,2,3,2,16,0,1,0,0,0,0,0,115.959110416178,0,1,0,0,0,1,3,3,2,1,0,1,1,38.6530368053928,5.33333333333333
1341769,7,3,1,1,1,3,8,0,0,1,0,0,0,0,36.7708403920196,0,1,0,0,0,1,2,0,2,1,0,1,1,12.2569467973399,2.66666666666667
1341840,6,3,2,2,2,1,13,1,0,0,0,0,0,0,70.2835286795459,0,1,0,0,0,1,2,0,1,1,1,1,1,23.427842893182,4.33333333333333
1341869,4,2,1,0,2,6,4,0,0,0,0,0,1,0,52.8687807769292,0,1,0,0,0,0,2,1,8,1,0,1,1,26.4343903884646,2
1341940,4,2,1,0,2,2,2,0,1,0,0,0,0,0,18.1303286805974,0,1,0,0,0,0,1,1,2,2,0,1,0,9.06516434029872,1
1341946,4,6,1,3,3,3,27,0,0,1,0,0,0,0,231.336246040797,0,0,0,1,0,0,2,1,2,1,0,1,1,38.5560410067996,4.5
1342075,3,2,0,0,1,2,18,0,1,0,0,0,0,0,19.5084941635273,1,0,0,0,0,0,0,0,1,2,1,0,0,9.75424708176363,9
1342126,10,4,2,2,2,6,18,0,0,0,0,0,1,0,821.389292273739,1,0,0,0,0,1,2,4,1,1,1,1,1,205.347323068435,4.5
1342185,7,4,2,2,2,2,21,0,1,0,0,0,0,0,84.3727449089068,1,0,0,0,0,1,1,9,1,1,1,1,1,21.0931862272267,5.25
1342246,2,4,2,1,1,7,4,0,0,0,0,0,0,1,1.31300754172387,0,0,0,1,0,0,0,0,1,2,1,0,0,.328251885430969,1
1342313,3,2,1,0,1,3,2,0,0,1,0,0,0,0,.251809843715472,1,0,0,0,0,0,1,0,2,2,0,0,0,.125904921857736,1
1342315,3,3,0,1,1,1,2,1,0,0,0,0,0,0,1.46532221405469,0,0,1,0,0,0,2,1,2,1,0,1,1,.48844073801823,.666666666666667
1342319,10,3,1,1,2,2,20,0,1,0,0,0,0,0,225.830182301467,0,0,0,1,0,1,3,1,1,2,1,1,0,75.2767274338223,6.66666666666667
1342329,6,2,2,0,2,2,16,0,1,0,0,0,0,0,190.415574647663,0,1,0,0,0,1,2,3,2,1,0,1,1,95.2077873238316,8
1342379,2,1,1,0,1,2,3,0,1,0,0,0,0,0,2.00922425431262,0,0,0,1,0,0,1,0,1,2,1,1,0,2.00922425431262,3
1342402,10,4,3,2,2,2,10,0,1,0,0,0,0,0,56.1914896843616,0,0,1,0,0,1,3,4,1,1,1,1,1,14.0478724210904,2.5
1342436,4,2,1,1,2,7,2,0,0,0,0,0,0,1,11.2217815588121,1,0,0,0,0,0,1,2,2,2,0,1,0,5.61089077940606,1
1342466,10,3,2,1,2,2,11,0,1,0,0,0,0,0,64.4761259304493,0,1,0,0,0,1,3,2,2,1,0,1,1,21.4920419768164,3.66666666666667
1342481,3,2,1,0,0,2,28,0,1,0,0,0,0,0,83.6131350863269,1,0,0,0,0,0,0,0,2,2,0,0,0,41.8065675431634,14
1342487,1,2,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2,1,0,0,0,0
1342514,2,1,0,0,0,5,3,0,0,0,0,1,0,0,4.14810526131109,1,0,0,0,0,0,0,0,2,2,0,0,0,4.14810526131109,3
1342539,1,2,1,1,2,5,6,0,0,0,0,1,0,0,18.24247457619,0,1,0,0,0,0,0,0,2,2,0,1,0,9.12123728809501,3
1342643,8,4,1,2,2,4,39,0,0,0,1,0,0,0,364.675434955536,0,1,0,0,0,1,2,3,1,1,1,1,1,91.1688587388841,9.75
1342662,7,2,2,0,2,5,10,0,0,0,0,1,0,0,416.701419157003,0,0,0,1,0,1,2,3,1,1,1,1,1,208.350709578501,5
1342728,9,3,2,1,3,2,16,0,1,0,0,0,0,0,92.0251710676459,0,1,0,0,0,1,3,0,1,1,1,1,1,30.6750570225486,5.33333333333333
1342748,2,1,1,0,1,4,9,0,0,0,1,0,0,0,28.7563885408974,1,0,0,0,0,0,0,0,1,2,1,1,0,28.7563885408974,9
1342753,4,1,1,1,1,4,7,0,0,0,1,0,0,0,61.2350124772862,1,0,0,0,0,0,1,0,8,2,0,0,0,61.2350124772862,7
1342756,6,5,2,2,3,1,2,1,0,0,0,0,0,0,30.0659959159014,0,1,0,0,0,1,1,3,2,1,0,1,1,6.01319918318028,.4
1342770,3,4,1,3,2,2,17,0,1,0,0,0,0,0,30.1677588388402,1,0,0,0,0,0,2,0,1,2,1,0,0,7.54193970971004,4.25
1342826,7,2,1,0,2,7,20,0,0,0,0,0,0,1,108.413708239745,1,0,0,0,0,1,2,1,8,1,0,1,1,54.2068541198727,10
1342852,5,2,1,0,2,6,24,0,0,0,0,0,1,0,36.8378266920742,1,0,0,0,0,0,0,0,2,1,0,0,1,18.4189133460371,12
1342909,99,4,2,2,2,3,9,0,0,1,0,0,0,0,36.2888783448509,0,0,1,0,0,0,3,0,1,1,1,1,1,9.07221958621273,2.25
1342924,8,5,1,3,3,5,6,0,0,0,0,1,0,0,11.896359202772,0,1,0,0,0,1,4,5,1,1,1,1,1,2.37927184055441,1.2
1342950,98,2,1,0,1,4,6,0,0,0,1,0,0,0,30.9966773710062,1,0,0,0,0,0,1,0,8,1,0,1,1,15.4983386855031,3
1342993,7,5,1,1,5,7,31,0,0,0,0,0,0,1,209.562594246489,0,1,0,0,0,1,4,1,2,1,0,1,1,41.9125188492978,6.2
1342997,10,3,3,1,3,3,10,0,0,1,0,0,0,0,154.908090518789,0,1,0,0,0,1,3,2,1,1,1,1,1,51.6360301729296,3.33333333333333
1343048,3,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,1,1,0,0
1343070,98,4,3,0,3,4,14,0,0,0,1,0,0,0,66.8504150747032,0,1,0,0,0,0,2,4,8,2,0,1,0,16.7126037686758,3.5
1343071,2,2,0,0,2,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,3,1,1,1,0,1,0,0
1343121,7,3,2,1,3,7,15,0,0,0,0,0,0,1,48.6101583296392,0,0,0,1,0,1,2,4,1,1,1,1,1,16.2033861098797,5
1343159,10,4,2,2,3,2,18,0,1,0,0,0,0,0,134.527910245144,0,1,0,0,0,1,2,0,8,1,0,1,1,33.631977561286,4.5
1343310,6,3,3,1,3,5,23,0,0,0,0,1,0,0,110.08839083368,0,1,0,0,0,1,3,12,1,1,1,1,1,36.6961302778933,7.66666666666667
1343322,7,2,2,0,2,3,11,0,0,1,0,0,0,0,28.6436251539371,1,0,0,0,0,1,2,1,2,1,0,0,1,14.3218125769686,5.5
1343382,2,1,0,0,1,3,3,0,0,1,0,0,0,0,22.1016405538646,0,0,0,1,0,0,2,0,2,1,0,1,1,22.1016405538646,3
1343387,99,2,1,0,1,1,4,1,0,0,0,0,0,0,52.040745879141,1,0,0,0,0,0,1,0,1,9,1,1,0,26.0203729395705,2
1343412,5,6,2,3,2,4,21,0,0,0,1,0,0,0,13.8542181292657,1,0,0,0,0,0,2,0,1,2,1,1,0,2.30903635487762,3.5
1343485,8,4,1,3,2,7,20,0,0,0,0,0,0,1,105.760601061472,1,0,0,0,0,1,2,5,1,1,1,1,1,26.440150265368,5
1343563,8,2,2,0,2,7,1,0,0,0,0,0,0,1,130.814235970297,0,0,1,0,0,1,2,0,1,1,1,1,1,65.4071179851485,.5
1343583,2,3,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0
1343684,2,5,0,3,1,1,5,1,0,0,0,0,0,0,13.4900979747066,1,0,0,0,0,0,1,0,1,2,1,1,0,2.69801959494132,1
1343707,8,4,2,0,4,3,6,0,0,1,0,0,0,0,55.0654267418292,1,0,0,0,0,1,4,3,2,1,0,1,1,13.7663566854573,1.5
1343723,6,4,2,2,2,5,24,0,0,0,0,1,0,0,198.102091249082,0,0,0,1,0,1,2,4,1,1,1,1,1,49.5255228122705,6
1343847,3,5,1,2,1,5,10,0,0,0,0,1,0,0,24.857406749549,0,1,0,0,0,0,1,0,1,2,1,1,0,4.97148134990979,2
1343906,2,2,1,0,2,2,5,0,1,0,0,0,0,0,6.61819462554308,1,0,0,0,0,0,1,2,1,1,1,1,1,3.30909731277154,2.5
1343926,5,1,1,0,1,5,2,0,0,0,0,1,0,0,4.38624749606422,0,0,1,0,0,0,1,1,2,2,0,1,0,4.38624749606422,2
1343931,5,6,4,1,6,2,18,0,1,0,0,0,0,0,53.9550637107661,0,0,0,1,0,0,4,0,8,2,0,1,0,8.99251061846101,3
1343933,2,1,0,0,0,7,4,0,0,0,0,0,0,1,8.02751760312332,1,0,0,0,0,0,0,0,2,2,0,0,0,8.02751760312332,4
1344000,2,4,1,0,1,4,7,0,0,0,1,0,0,0,7.63042216903471,0,0,1,0,0,0,0,1,2,1,0,0,1,1.90760554225868,1.75
1344105,6,4,1,3,2,2,13,0,1,0,0,0,0,0,26.4213641910574,0,0,1,0,0,1,2,2,1,1,1,1,1,6.60534104776434,3.25
1344127,6,3,1,1,3,1,5,1,0,0,0,0,0,0,37.2312061860664,0,0,0,1,0,1,3,0,1,1,1,1,1,12.4104020620221,1.66666666666667
1344149,7,3,2,1,2,4,8,0,0,0,1,0,0,0,46.1385340251373,0,1,0,0,0,1,2,1,1,1,1,1,1,15.3795113417124,2.66666666666667
1344160,8,3,2,1,2,1,17,1,0,0,0,0,0,0,283.006859527218,0,0,0,1,0,1,3,2,1,1,1,1,1,94.335619842406,5.66666666666667
1344174,2,3,1,1,2,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,2,0,1,0,0,0
1344182,2,3,1,1,2,7,9,0,0,0,0,0,0,1,11.754000748352,0,0,0,1,0,0,2,3,2,1,0,0,1,3.91800024945067,3
1344212,8,2,2,0,2,6,8,0,0,0,0,0,1,0,351.871966118624,0,0,1,0,0,1,3,3,1,1,1,1,1,175.935983059312,4
1344235,5,4,2,2,2,6,8,0,0,0,0,0,1,0,141.580937251525,0,1,0,0,0,0,2,3,2,2,0,1,0,35.3952343128813,2
1344236,99,2,0,0,2,3,5,0,0,1,0,0,0,0,6.80218787626994,0,0,1,0,0,0,2,2,1,1,1,1,1,3.40109393813497,2.5
1344237,2,1,1,0,1,1,2,1,0,0,0,0,0,0,12.7981553138983,1,0,0,0,0,0,1,0,1,2,1,0,0,12.7981553138983,2
1344298,5,3,2,0,3,1,4,1,0,0,0,0,0,0,11.0015535063418,0,1,0,0,0,0,3,0,2,1,0,1,1,3.66718450211394,1.33333333333333
1344300,2,3,2,0,3,5,6,0,0,0,0,1,0,0,93.7313907953464,0,0,1,0,0,0,1,0,1,2,1,0,0,31.2437969317821,2
1344334,5,3,1,2,2,7,3,0,0,0,0,0,0,1,16.2366543615242,1,0,0,0,0,0,2,1,1,1,1,1,1,5.41221812050807,1
1344643,7,5,1,2,2,2,30,0,1,0,0,0,0,0,152.249723385281,1,0,0,0,0,1,3,5,1,1,1,1,1,30.4499446770562,6
1344646,9,2,1,1,2,7,8,0,0,0,0,0,0,1,24.2221155508711,1,0,0,0,0,1,2,2,8,1,0,1,1,12.1110577754356,4
1344650,4,4,1,2,2,1,23,1,0,0,0,0,0,0,106.017292094485,0,1,0,0,0,0,2,2,2,1,0,1,1,26.5043230236213,5.75
1344662,4,6,2,1,2,1,8,1,0,0,0,0,0,0,23.6252296381244,0,1,0,0,0,0,1,0,1,2,1,1,0,3.93753827302073,1.33333333333333
1344686,7,3,1,2,1,3,11,0,0,1,0,0,0,0,22.6177564414239,0,0,1,0,0,1,1,2,2,2,0,1,0,7.53925214714131,3.66666666666667
1344725,5,6,1,4,2,4,15,0,0,0,1,0,0,0,74.6916842903657,0,0,0,1,0,0,2,6,1,2,1,1,0,12.4486140483943,2.5
1344742,2,4,1,1,0,4,2,0,0,0,1,0,0,0,4.00174162817366,1,0,0,0,0,0,0,1,2,2,0,0,0,1.00043540704341,.5
1344769,98,4,1,2,1,1,4,1,0,0,0,0,0,0,11.1620906314564,0,0,0,1,0,0,1,0,1,2,1,1,0,2.7905226578641,1
1344784,4,2,0,0,2,3,4,0,0,1,0,0,0,0,35.6161804612677,1,0,0,0,0,0,1,0,2,1,0,1,1,17.8080902306338,2
1344787,6,1,1,0,1,1,3,1,0,0,0,0,0,0,21.6057688094862,0,1,0,0,0,1,1,0,8,1,0,1,1,21.6057688094862,3
1344818,4,1,1,0,1,1,2,1,0,0,0,0,0,0,33.9658317301546,1,0,0,0,0,0,1,0,1,2,1,0,0,33.9658317301546,2
1344838,4,4,2,2,2,2,18,0,1,0,0,0,0,0,158.458510912833,0,1,0,0,0,0,2,3,2,1,0,1,1,39.6146277282082,4.5
1344946,7,5,2,2,3,5,20,0,0,0,0,1,0,0,140.119988799574,0,0,0,1,0,1,3,4,2,1,0,1,1,28.0239977599149,4
1344958,8,3,2,1,3,5,13,0,0,0,0,1,0,0,582.801900688715,1,0,0,0,0,1,3,4,1,1,1,1,1,194.267300229572,4.33333333333333
1344959,3,1,1,0,0,1,9,1,0,0,0,0,0,0,36.4000926772577,1,0,0,0,0,0,0,0,8,2,0,0,0,36.4000926772577,9
1344965,8,4,2,2,2,5,7,0,0,0,0,1,0,0,241.79708721665,0,0,1,0,0,1,2,4,1,1,1,1,1,60.4492718041626,1.75
1345012,2,6,2,3,1,6,12,0,0,0,0,0,1,0,37.4893826905177,0,0,1,0,0,0,1,0,2,2,0,1,0,6.24823044841962,2
1345023,6,2,1,0,2,2,2,0,1,0,0,0,0,0,121.93094597644,0,0,0,1,0,1,2,2,1,1,1,1,1,60.9654729882201,1
1345025,4,4,1,2,2,2,19,0,1,0,0,0,0,0,53.3394650461018,0,0,1,0,0,0,2,3,1,1,1,1,1,13.3348662615255,4.75
1345073,4,2,1,0,2,4,8,0,0,0,1,0,0,0,4.88380739738194,0,0,0,1,0,0,1,0,2,1,0,1,1,2.44190369869097,4
1345116,2,5,2,0,1,1,4,1,0,0,0,0,0,0,2.51259837274743,1,0,0,0,0,0,2,0,2,2,0,0,0,.502519674549486,.8
1345121,8,4,2,2,2,4,9,0,0,0,1,0,0,0,56.2712595182647,0,1,0,0,0,1,2,3,1,2,1,1,0,14.0678148795662,2.25
1345158,3,4,1,2,2,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,4,2,2,0,1,0,0,0
1345177,2,4,2,0,4,3,15,0,0,1,0,0,0,0,70.5015709001409,1,0,0,0,0,0,4,2,2,1,0,1,1,17.6253927250352,3.75
1345228,5,4,1,3,2,3,20,0,0,1,0,0,0,0,124.646167018071,0,0,0,1,0,0,2,0,1,1,1,1,1,31.1615417545178,5
1345255,9,4,3,2,3,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3,0,1,1,1,1,1,0,0
1345405,7,2,1,1,1,1,8,1,0,0,0,0,0,0,92.0754932949647,1,0,0,0,0,1,2,1,8,1,0,1,1,46.0377466474823,4
1345460,2,1,0,0,1,6,12,0,0,0,0,0,1,0,17.2144859929319,1,0,0,0,0,0,0,0,2,2,0,0,0,17.2144859929319,12
1345476,99,3,2,1,2,3,18,0,0,1,0,0,0,0,96.8563394134278,0,0,1,0,0,0,2,1,1,1,1,1,1,32.2854464711426,6
1345547,1,3,1,2,1,7,4,0,0,0,0,0,0,1,2.40818878880277,1,0,0,0,0,0,1,3,2,1,0,1,1,.802729596267589,1.33333333333333
1345559,7,4,1,2,2,1,10,1,0,0,0,0,0,0,55.5237429308487,1,0,0,0,0,1,4,2,2,1,0,1,1,13.8809357327122,2.5
1345569,6,2,0,0,2,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,0,2,2,0,1,0,0,0
1345598,2,1,0,0,1,7,2,0,0,0,0,0,0,1,.369770209914061,1,0,0,0,0,0,1,0,1,2,1,1,0,.369770209914061,2
1345601,4,2,0,1,2,7,3,0,0,0,0,0,0,1,14.0451621296041,0,0,0,1,0,0,1,1,1,1,1,1,1,7.02258106480206,1.5
1345634,10,4,1,2,2,5,8,0,0,0,0,1,0,0,99.902515424844,1,0,0,0,0,1,6,5,1,1,1,1,1,24.975628856211,2
1345647,4,3,1,1,3,1,9,1,0,0,0,0,0,0,39.40054141,0,0,1,0,0,0,3,3,1,1,1,1,1,13.1335138033333,3
1345674,8,2,2,0,2,4,14,0,0,0,1,0,0,0,112.77808978027,0,0,1,0,0,1,2,2,1,1,1,1,1,56.3890448901351,7
1345717,3,1,1,0,1,2,2,0,1,0,0,0,0,0,5.64942640560175,1,0,0,0,0,0,1,0,2,2,0,0,0,5.64942640560175,2
1345743,2,2,0,0,2,3,2,0,0,1,0,0,0,0,6.39938068388104,1,0,0,0,0,0,1,0,2,1,0,1,1,3.19969034194052,1
1345769,7,2,2,0,2,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,4,2,1,1,1,1,1,0,0
1345773,1,4,0,3,0,2,12,0,1,0,0,0,0,0,38.6044301809392,0,0,1,0,0,0,0,0,1,2,1,1,0,9.65110754523479,3
1345775,4,5,0,3,3,2,14,0,1,0,0,0,0,0,684.562174421847,0,0,0,1,0,0,2,1,2,1,0,1,1,136.912434884369,2.8
1345810,2,6,5,1,3,7,19,0,0,0,0,0,0,1,163.616312608076,1,0,0,0,0,0,1,0,2,2,0,0,0,27.2693854346793,3.16666666666667
1345862,2,3,1,1,2,5,11,0,0,0,0,1,0,0,40.3946529498192,0,1,0,0,0,0,1,1,1,2,1,1,0,13.4648843166064,3.66666666666667
1345863,2,5,1,2,2,5,12,0,0,0,0,1,0,0,47.4997583448879,0,0,0,1,0,0,2,2,2,1,0,1,1,9.49995166897758,2.4
1345964,6,3,2,1,2,1,25,1,0,0,0,0,0,0,112.180237538115,0,1,0,0,0,1,1,5,1,1,1,1,1,37.393412512705,8.33333333333333
1345980,1,1,0,0,1,2,9,0,1,0,0,0,0,0,25.6149719806143,0,1,0,0,0,0,0,0,2,2,0,0,0,25.6149719806143,9
1345986,3,1,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,1,1,0,0
1346019,6,1,1,0,1,7,2,0,0,0,0,0,0,1,46.5428606883998,1,0,0,0,0,1,2,2,1,2,1,0,0,46.5428606883998,2
1346089,9,2,2,0,2,5,4,0,0,0,0,1,0,0,36.3092044420385,1,0,0,0,0,1,2,2,1,1,1,1,1,18.1546022210193,2
1346126,5,2,1,0,2,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,2,2,1,0,1,1,0,0
1346355,5,3,2,0,3,7,16,0,0,0,0,0,0,1,107.727333745175,0,1,0,0,0,0,2,1,1,1,1,1,1,35.9091112483917,5.33333333333333
1346377,4,2,0,0,2,4,16,0,0,0,1,0,0,0,55.7975822959171,0,1,0,0,0,0,1,2,2,1,0,1,1,27.8987911479585,8
1346381,98,2,1,0,2,7,4,0,0,0,0,0,0,1,17.0572998910015,0,1,0,0,0,0,1,0,2,1,0,0,1,8.52864994550073,2
1346434,7,3,2,1,3,3,11,0,0,1,0,0,0,0,126.199648833846,0,1,0,0,0,1,3,2,1,1,1,1,1,42.0665496112821,3.66666666666667
1346543,7,4,3,0,4,6,20,0,0,0,0,0,1,0,158.751637910385,0,1,0,0,0,1,3,1,1,1,1,1,1,39.6879094775963,5
1346573,8,3,2,0,2,1,4,1,0,0,0,0,0,0,5.936750175702,1,0,0,0,0,1,2,0,2,2,0,0,0,1.978916725234,1.33333333333333
